Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	UpdateNorm	LearningRate	DeltaStd	DeltasUsed	NumWorkers	SuccessRate	Improvement
648.0170474052429	450	0.4025907229487143	0.023971722978706544	0.42451226341654547	0.2710261196020838	3103721	6.378063153646588	0.03	0.03	16	18	1.0	0.0
662.2934238910675	460	0.4064447160896759	0.023868019340794758	0.431910402641563	0.2762208241231292	3173605	6.730012871227702	0.03	0.03	16	18	1.0	0.0
676.6092042922974	470	0.4059918623215901	0.027830283310952674	0.4333393602846627	0.19153372910477628	3243830	4.664480415147516	0.03	0.03	16	18	1.0	-0.0004528537680857925
690.9382889270782	480	0.3981098557774072	0.048132625378407165	0.43513251124386443	0.04536289050520281	3313022	5.397001176102641	0.03	0.03	16	18	1.0	-0.00833486031226871
705.4011681079865	490	0.4065434392605766	0.04061150778806141	0.43158952348312596	0.06611372790212044	3382304	5.930293260733275	0.03	0.03	16	18	1.0	0.0
719.6715393066406	500	0.4032872288610011	0.03847031776845866	0.4299285199958831	0.15102114428577806	3451866	6.720755404693627	0.03	0.03	16	18	1.0	-0.003256210399575521
734.0691542625427	510	0.4127918258238725	0.03682719866622221	0.43426866222944227	0.07064871759030211	3520758	5.638588489880421	0.03	0.03	16	18	1.0	0.0
748.3103458881378	520	0.4204011612666716	0.012173687128230153	0.43461088817093696	0.3649707377626328	3590639	6.282468967012627	0.03	0.03	16	18	1.0	0.0
762.6468005180359	530	0.41700094719096925	0.025051140981595083	0.43686507671372965	0.22641853504319442	3660827	6.646401421706369	0.03	0.03	16	18	1.0	-0.003400214075702346
776.8809740543365	540	0.4076582317421332	0.04177987752771091	0.4363908036975772	0.1057015636615688	3730301	6.131136879618752	0.03	0.03	16	18	1.0	-0.012742929524538371
791.1160600185394	550	0.41948862781667545	0.027776560161504257	0.43705860878799285	0.22928889163085842	3799727	6.978236277403669	0.03	0.03	16	18	1.0	-0.0009125334499961446
805.3003351688385	560	0.41191926626682174	0.04361900301705589	0.44101715960277943	0.047016708179853595	3869073	6.455732927884933	0.03	0.03	16	18	1.0	-0.00848189499984986
819.6391549110413	570	0.4129029449832052	0.0294881637200892	0.4369125032390002	0.22536070463411306	3939063	6.216645532107371	0.03	0.03	16	18	1.0	-0.007498216283466419
834.0253088474274	580	0.4201439836168586	0.02625967365762165	0.4419592702006412	0.21769049959766562	4009141	6.043116497457644	0.03	0.03	16	18	1.0	-0.0002571776498129785
848.3205180168152	590	0.4131478270560104	0.03503380302644189	0.43679017199428927	0.22777100076018542	4079085	6.119468414297962	0.03	0.03	16	18	1.0	-0.007253334210661211
862.5631153583527	600	0.41255163899430214	0.02574130597699881	0.439427511068061	0.27504147227318754	4149227	5.3229054254996075	0.03	0.03	16	18	1.0	-0.007849522272369458
877.0107054710388	610	0.4170844794466382	0.02877057259962442	0.4421751744685025	0.277436169531029	4219424	5.843817129500338	0.03	0.03	16	18	1.0	-0.003316681820033418
891.2910459041595	620	0.4215911631936774	0.020361551710829377	0.4388196788931964	0.2905189661141776	4289605	5.83058946089868	0.03	0.03	16	18	1.0	0.0
905.6921672821045	630	0.41189852692481566	0.03818367353126753	0.43752593305543996	0.12597903322381399	4359580	6.292537875192217	0.03	0.03	16	18	1.0	-0.009692636268861743
920.4689881801605	640	0.41708863839767174	0.022753818401753625	0.4381680869846605	0.27985858632746385	4429652	5.3545011381809955	0.03	0.03	16	18	1.0	-0.004502524796005658
935.5635364055634	650	0.4131765597379868	0.029060487564921193	0.43657777328371594	0.2553759951260872	4499768	7.281580990183183	0.03	0.03	16	18	1.0	-0.008414603455690617
949.8074970245361	660	0.41206799429510604	0.045757905600179935	0.4380395759817475	0.066454115556553	4569361	6.442358858526519	0.03	0.03	16	18	1.0	-0.009523168898571355
964.1608340740204	670	0.4159651244635535	0.022725690962460455	0.4415484351775376	0.25934348796727136	4639633	7.019804957138425	0.03	0.03	16	18	1.0	-0.005626038730123906
978.4542653560638	680	0.41384651661958854	0.017905872165011823	0.43508246899546066	0.33156105940906855	4709691	5.120713645720732	0.03	0.03	16	18	1.0	-0.007744646574088854
992.7824218273163	690	0.41537975665906496	0.030917291081958204	0.4393974552367581	0.17762159166159108	4780012	6.5285365665959665	0.03	0.03	16	18	1.0	-0.00621140653461244
1007.0196087360382	700	0.40383600396964253	0.04104612721044736	0.4405282281622931	0.21002943449366285	4849168	6.029339093846651	0.03	0.03	16	18	1.0	-0.017755159224034867
1021.3448531627655	710	0.40809013006941597	0.04600702943372023	0.4398216103654704	0.06592176683807338	4918257	7.303649257655874	0.03	0.03	16	18	1.0	-0.01350103312426143
1035.6802501678467	720	0.40465135936110985	0.05069659373514552	0.44001055599801475	0.05641878263850231	4988270	6.291209193541698	0.03	0.03	16	18	1.0	-0.016939803832567546
1050.2566254138947	730	0.4123581879622543	0.04347053646090569	0.4367904222308425	0.064081516036822	5057564	6.438051522947959	0.03	0.03	16	18	1.0	-0.00923297523142308
1064.462063550949	740	0.41360421288494	0.04079109206056534	0.44079537105790223	0.05833797520426742	5127040	7.049256277068664	0.03	0.03	16	18	1.0	-0.007986950308737417
1078.7565486431122	750	0.41330191639023584	0.024740697442247217	0.4424486311909277	0.3071170761468238	5196854	6.848447908950047	0.03	0.03	16	18	1.0	-0.008289246803441563
1093.1146032810211	760	0.4168147243736497	0.02834354385615829	0.4400109093221545	0.20413801794984465	5266586	6.348332657310578	0.03	0.03	16	18	1.0	-0.004776438820027706
1107.541715145111	770	0.4147575836586918	0.027023263516614642	0.43787775069722557	0.20879068651993293	5336268	6.457623780796375	0.03	0.03	16	18	1.0	-0.00683357953498559
1122.0526683330536	780	0.4182760774264062	0.013691854663726338	0.438656875444849	0.36971243310836144	5406206	7.1554420965775	0.03	0.03	16	18	1.0	-0.0033150857672711864
1136.301640033722	790	0.4125766647697603	0.022439174431411153	0.4369713086489355	0.2576535688676813	5476113	6.808794297779724	0.03	0.03	16	18	1.0	-0.009014498423917106
1150.7984502315521	800	0.41489745426344404	0.041948763274531634	0.43843746193670086	0.06163837925851112	5546087	6.339882716998088	0.03	0.03	16	18	1.0	-0.006693708930233355
1165.0611333847046	810	0.4184210144786246	0.0263313467705366	0.44191486027557403	0.24534141183721658	5615420	7.018928186077026	0.03	0.03	16	18	1.0	-0.0031701487150527785
1179.3188416957855	820	0.41875466622595553	0.022369563833973212	0.4394519298148225	0.2849924240516657	5685427	5.82971294823354	0.03	0.03	16	18	1.0	-0.0028364969677218688
1193.7692346572876	830	0.41749643830653227	0.024673914902793755	0.437585615867647	0.2237853808210275	5755397	5.579428155203399	0.03	0.03	16	18	1.0	-0.004094724887145129
1208.4570639133453	840	0.412873063116489	0.029724733783832145	0.4384468768694205	0.2434149541586521	5825200	6.512669410122166	0.03	0.03	16	18	1.0	-0.008718100077188373
1222.7181596755981	850	0.41573863633434316	0.02922697123096055	0.43861203756023315	0.26159111821834813	5895076	6.441661182276874	0.03	0.03	16	18	1.0	-0.0058525268593342394
1237.1034762859344	860	0.4181665428018843	0.022427013155092608	0.4372199996832933	0.2643308163733309	5964805	7.094696079831116	0.03	0.03	16	18	1.0	-0.0034246203917930873
1251.3915038108826	870	0.40975283351078845	0.04612331711649556	0.4363322562076064	0.09295757121799397	6034553	7.001129299865123	0.03	0.03	16	18	1.0	-0.011838329682888948
1265.6073369979858	880	0.41556496228080353	0.023468060941149275	0.4354967804174521	0.24583333057717027	6103636	5.5551126445102765	0.03	0.03	16	18	1.0	-0.006026200912873869
1279.9371047019958	890	0.4123724043172217	0.036110198464767033	0.4372544623183785	0.10337668048305204	6173278	6.972177611061105	0.03	0.03	16	18	1.0	-0.00921875887645568
1294.303624868393	900	0.41509000200032403	0.020481223841497653	0.43553831376266317	0.3318472682767606	6242627	5.153579197070175	0.03	0.03	16	18	1.0	-0.006501161193353366
1308.8578877449036	910	0.41454562226767533	0.026884711499856013	0.43662207225861493	0.23739691099035554	6312240	6.781335935992574	0.03	0.03	16	18	1.0	-0.00704554092600207
1323.1905090808868	920	0.4131733158588367	0.041227968322487756	0.44076752064938773	0.09400516674356396	6381995	6.621435666487148	0.03	0.03	16	18	1.0	-0.008417847334840689
1337.622266292572	930	0.4120083241146824	0.02574637499645438	0.44009529188042507	0.31761218395331525	6451511	6.364655782615295	0.03	0.03	16	18	1.0	-0.009582839078994987
1351.9166612625122	940	0.4189448330755755	0.017070401028089557	0.4379287303709134	0.3444232248857588	6520814	6.281597398879487	0.03	0.03	16	18	1.0	-0.0026463301181018917
1366.1825392246246	950	0.41515969929000734	0.034648337039089414	0.43819516901203315	0.12300057275751897	6590537	5.621179787757087	0.03	0.03	16	18	1.0	-0.006431463903670054
1380.4879124164581	960	0.4162764908505926	0.030853269254892998	0.437941476033302	0.16358058223886474	6660477	6.986747952138599	0.03	0.03	16	18	1.0	-0.005314672343084803
1394.7555298805237	970	0.41610106499975785	0.03858200748812051	0.43997192476308555	0.09507245865279401	6730526	5.276713506186921	0.03	0.03	16	18	1.0	-0.005490098193919546
1409.0486361980438	980	0.41801286940253873	0.017828212463442725	0.43854364834623993	0.35361172133070795	6800242	6.266251082247072	0.03	0.03	16	18	1.0	-0.0035782937911386647
1423.6316261291504	990	0.41553984448908515	0.04158312435907481	0.44014274945948273	0.10464599739680125	6870370	6.346216808224631	0.03	0.03	16	18	1.0	-0.006051318704592246
1437.9012055397034	1000	0.40624145059535377	0.06056805377328658	0.4382442114224432	0.07476978374279497	6940369	5.029609220538552	0.03	0.03	16	18	1.0	-0.015349712598323628
